Date	Time	Temper	Illuminat	1	8
25/10/07	14:09:44	23.95	0	65	6
25/10/07	14:11:44	23.92	0	78	0
25/10/07	14:13:44	23.65	0	38	0
25/10/07	14:15:44	23.46	0	40	0
25/10/07	14:17:44	23.46	0	36	0
25/10/07	14:19:44	23.41	0	0	0
25/10/07	14:21:44	23	0	0	0
25/10/07	14:23:44	22.97	0	0	0
25/10/07	14:25:44	22.97	0	0	48
25/10/07	14:27:44	22.97	0	0	4
25/10/07	14:29:44	22.97	0	0	0
25/10/07	14:31:44	22.82	0	0	0
25/10/07	14:33:44	22.54	0	0	58
25/10/07	14:35:44	22.48	0	0	110
25/10/07	14:37:44	22.48	0	0	0
25/10/07	14:39:44	22.5	0	0	86
25/10/07	14:41:44	22.74	0	0	14
25/10/07	14:43:44	22.97	0	0	30
25/10/07	14:45:44	22.97	0	0	2
25/10/07	14:47:44	22.97	0	0	0
25/10/07	14:49:44	23.23	0	0	0
25/10/07	14:51:44	23.46	0	0	22
25/10/07	14:53:44	23.46	0	0	0
25/10/07	14:55:44	23.46	0	0	22
25/10/07	14:57:44	23.76	0	0	4
25/10/07	14:59:44	23.91	0	0	0
25/10/07	15:01:44	23.95	0	0	10
25/10/07	15:03:44	23.95	0	0	0
25/10/07	15:05:44	23.95	0	0	2
25/10/07	15:07:44	23.95	0	0	6
25/10/07	15:09:44	23.95	0	0	0
25/10/07	15:11:44	23.91	0	0	0
25/10/07	15:13:44	23.51	0	0	0
25/10/07	15:15:44	23.46	0	0	0
25/10/07	15:17:44	23.46	0	0	0
25/10/07	15:19:44	23.38	0	0	0
25/10/07	15:21:44	23.08	0	0	0
25/10/07	15:23:44	22.97	0	0	0
25/10/07	15:25:44	22.97	0	0	0
25/10/07	15:27:44	22.97	0	2	8
25/10/07	15:29:44	22.94	0	4	18
25/10/07	15:31:44	22.9	0	0	0
25/10/07	15:33:44	22.55	0	0	0
25/10/07	15:35:44	22.7	0	0	6
25/10/07	15:37:44	22.93	0	24	0
25/10/07	15:39:44	22.97	0	2	0
25/10/07	15:41:44	22.97	0	0	0
25/10/07	15:43:44	23.12	0	22	0
25/10/07	15:45:44	23.46	0	0	0
25/10/07	15:47:44	23.46	0	0	3
25/10/07	15:49:44	23.46	0	0	13
25/10/07	15:51:44	23.54	0	0	0
25/10/07	15:53:44	23.89	0	0	0
25/10/07	15:55:44	23.95	0	0	6
25/10/07	15:57:44	23.95	0	0	10
25/10/07	15:59:44	23.95	0	0	66
25/10/07	16:01:44	23.88	0	0	90
25/10/07	16:03:44	23.6	0	0	6
25/10/07	16:05:44	23.46	0	0	0
25/10/07	16:07:44	23.46	0	0	0
25/10/07	16:09:44	23.46	0	0	4
25/10/07	16:11:44	23.22	0	0	116
25/10/07	16:13:44	22.97	0	0	62
25/10/07	16:15:44	22.97	0	0	32
25/10/07	16:17:44	22.97	0	0	26
25/10/07	16:19:44	22.94	0	0	0
25/10/07	16:21:44	22.62	0	0	0
25/10/07	16:23:44	22.74	0	0	0
25/10/07	16:25:44	22.9	0	0	0
25/10/07	16:27:44	22.97	0	0	0
25/10/07	16:29:44	22.97	0	0	0
25/10/07	16:31:44	23.05	0	0	0
25/10/07	16:33:44	23.46	0	0	0
25/10/07	16:35:44	23.46	0	0	10
25/10/07	16:37:44	23.6	0	0	0
25/10/07	16:39:44	23.89	0	0	0
25/10/07	16:41:44	23.95	0	0	0
25/10/07	16:43:44	23.95	0	0	6
25/10/07	16:45:44	23.95	0	0	0
25/10/07	16:47:44	23.95	0	0	20
25/10/07	16:49:44	23.95	0	0	0
25/10/07	16:51:44	23.95	0	0	0
25/10/07	16:53:44	23.95	0	58	2
25/10/07	16:55:44	23.58	0	0	0
25/10/07	16:57:44	23.46	0	0	0
25/10/07	16:59:44	23.46	0	0	0
25/10/07	17:01:44	23.43	0	0	0
25/10/07	17:03:44	23.3	0	0	0
25/10/07	17:05:44	22.97	0	0	0
25/10/07	17:07:44	22.97	0	0	6
25/10/07	17:09:44	22.97	0	0	16
25/10/07	17:11:44	22.89	0	0	14
25/10/07	17:13:44	22.66	0	0	16
25/10/07	17:15:44	22.74	0	0	24
25/10/07	17:17:44	22.94	0	0	34
25/10/07	17:19:44	22.97	0	0	36
25/10/07	17:21:44	22.97	0	0	2
25/10/07	17:23:44	23.01	0	0	0
25/10/07	17:25:44	23.35	0	0	0
25/10/07	17:27:44	23.46	0	0	0
25/10/07	17:29:44	23.46	0	0	0
25/10/07	17:31:44	23.46	0	0	0
25/10/07	17:33:44	23.58	0	0	0
25/10/07	17:35:44	23.75	0	0	2
25/10/07	17:37:44	23.95	0	0	0
25/10/07	17:39:44	23.95	0	0	0
25/10/07	17:41:44	23.95	0	0	0
25/10/07	17:43:44	23.95	0	0	8
25/10/07	17:45:44	23.95	0	0	0
25/10/07	17:47:44	23.85	0	0	0
25/10/07	17:49:44	23.46	0	0	26
25/10/07	17:51:44	23.46	0	0	50
25/10/07	17:53:44	23.46	0	0	32
25/10/07	17:55:44	23.13	0	0	32
25/10/07	17:57:44	23	0	0	8
25/10/07	17:59:44	22.97	0	0	6
25/10/07	18:01:44	22.97	0	0	14
25/10/07	18:03:44	22.97	0	0	4
25/10/07	18:05:44	22.97	0	0	0
25/10/07	18:07:44	22.97	0	4	2
25/10/07	18:09:44	23.15	0	0	12
25/10/07	18:11:44	23.46	0	10	0
25/10/07	18:13:44	23.46	0	0	0
25/10/07	18:15:44	23.46	0	0	0
25/10/07	18:17:44	23.51	0	0	6
25/10/07	18:19:44	23.66	0	0	36
25/10/07	18:21:44	23.8	0	0	62
25/10/07	18:23:44	23.81	0	0	0
25/10/07	18:25:44	23.58	0	0	0
25/10/07	18:27:44	23.46	0	0	0
25/10/07	18:29:44	23.46	0	0	54
25/10/07	18:31:44	23.46	0	0	12
25/10/07	18:33:44	23.23	0	0	13
25/10/07	18:35:44	22.97	0	0	85
25/10/07	18:37:44	22.97	0	0	74
25/10/07	18:39:44	22.97	0	0	0
25/10/07	18:41:44	22.93	0	0	10
25/10/07	18:43:44	22.78	0	0	0
25/10/07	18:45:44	22.77	0	0	0
25/10/07	18:47:44	22.85	0	0	10
25/10/07	18:49:44	22.97	0	0	0
25/10/07	18:51:44	22.97	0	0	4
25/10/07	18:53:44	23.01	0	0	20
25/10/07	18:55:44	23.46	0	0	24
25/10/07	18:57:44	23.46	0	0	72
					
					
				1788	6129
					
					
25/10/07	18:59:44	23.46	699.1	0	150
25/10/07	19:01:44	23.46	734.4	0	154
25/10/07	19:03:44	23.46	734.4	0	4
25/10/07	19:05:44	23.46	734.4	20	162
25/10/07	19:07:44	23.46	734.4	0	76
25/10/07	19:09:44	23.46	734.4	42	167
25/10/07	19:11:44	23.46	646.5	183	159
25/10/07	19:13:44	23.01	646.5	222	223
25/10/07	19:15:44	22.97	646.5	128	173
25/10/07	19:17:44	22.97	584.3	19	134
25/10/07	19:19:44	22.97	571.6	2	175
25/10/07	19:21:44	22.97	567.4	0	161
25/10/07	19:23:44	22.97	567.4	0	14
25/10/07	19:25:44	23.16	595	78	28
25/10/07	19:27:44	23.46	641.9	85	214
25/10/07	19:29:44	23.46	646.5	163	255
25/10/07	19:31:44	23.46	646.5	192	221
25/10/07	19:33:44	23.47	646.5	49	8
25/10/07	19:35:44	23.72	646.5	43	186
25/10/07	19:37:44	23.88	646.5	0	238
25/10/07	19:39:44	23.95	646.5	6	251
25/10/07	19:41:44	23.95	653.5	108	165
25/10/07	19:43:44	23.85	646.5	94	0
25/10/07	19:45:44	23.54	639.6	6	11
25/10/07	19:47:44	23.46	644.2	0	142
25/10/07	19:49:44	23.46	577.9	123	57
25/10/07	19:51:44	23.45	557.1	157	169
25/10/07	19:53:44	23.05	544.9	137	258
25/10/07	19:55:44	23.12	555	129	47
25/10/07	19:57:44	23.16	555	72	160
25/10/07	19:59:44	23.41	567.4	29	206
25/10/07	20:01:44	23.46	567.4	11	248
25/10/07	20:03:44	23.46	567.4	4	133
25/10/07	20:05:44	23.46	567.4	0	188
25/10/07	20:07:44	23.64	567.4	0	169
25/10/07	20:09:44	23.95	573.7	0	0
25/10/07	20:11:44	23.95	617	0	30
25/10/07	20:13:44	23.95	641.9	92	150
25/10/07	20:15:44	23.95	644.2	0	199
25/10/07	20:17:44	23.95	625.9	0	253
25/10/07	20:19:44	23.92	567.4	0	167
25/10/07	20:21:44	23.69	567.4	0	77
25/10/07	20:23:44	23.46	530.9	0	156
25/10/07	20:25:44	23.46	502	0	2
25/10/07	20:27:44	23.46	496.4	74	79
25/10/07	20:29:44	23.03	496.4	168	171
25/10/07	20:31:44	22.97	458.5	191	208
25/10/07	20:33:44	22.97	433	89	275
25/10/07	20:35:44	22.97	433	167	171
25/10/07	20:37:44	22.97	433	190	178
25/10/07	20:39:44	22.97	433	270	18
25/10/07	20:41:44	22.97	434.6	273	0
25/10/07	20:43:44	23.19	483.5	10	40
25/10/07	20:45:44	23.46	496.4	2	4
25/10/07	20:47:44	23.46	496.4	24	193
25/10/07	20:49:44	23.58	500.2	2	45
25/10/07	20:51:44	23.87	536.9	108	205
25/10/07	20:53:44	23.95	567.4	0	227
25/10/07	20:55:44	23.95	567.4	0	235
25/10/07	20:57:44	23.98	567.4	95	143
25/10/07	20:59:44	24.15	567.4	179	165
25/10/07	21:01:44	24.32	567.4	174	250
25/10/07	21:03:44	24.14	567.4	258	239
25/10/07	21:05:44	23.95	567.4	235	0
25/10/07	21:07:44	23.95	563.2	283	4
25/10/07	21:09:44	23.95	500.2	146	166
25/10/07	21:11:44	23.66	496.4	10	129
25/10/07	21:13:44	23.46	496.4	12	97
25/10/07	21:15:44	23.46	462	28	176
25/10/07	21:17:44	23.45	433	22	137
25/10/07	21:19:44	23.08	433	38	278
25/10/07	21:21:44	22.97	413.4	50	177
25/10/07	21:23:44	22.97	423.1	163	42
25/10/07	21:25:44	22.97	433	243	2
25/10/07	21:27:44	22.97	433	183	156
25/10/07	21:29:44	23.27	433	227	169
25/10/07	21:31:44	23.46	434.6	228	225
25/10/07	21:33:44	23.46	443	155	119
25/10/07	21:35:44	23.53	494.6	221	257
25/10/07	21:37:44	23.88	496.4	52	209
25/10/07	21:39:44	23.95	496.4	10	141
25/10/07	21:41:44	23.95	498.3	12	230
25/10/07	21:43:44	23.95	519.2	22	232
25/10/07	21:45:44	23.95	496.4	20	42
25/10/07	21:47:44	23.95	500.2	54	149
25/10/07	21:49:44	23.79	496.4	6	246
25/10/07	21:51:44	23.46	433	4	212
25/10/07	21:53:44	23.46	433	46	185
25/10/07	21:55:44	23.38	433	26	82
25/10/07	21:57:44	22.97	402.3	44	181
25/10/07	21:59:44	22.97	407	32	250
25/10/07	22:01:44	22.97	388.4	28	141
25/10/07	22:03:44	22.97	419.8	26	195
25/10/07	22:05:44	23.37	429.6	6	199
25/10/07	22:07:44	23.46	433	2	0
25/10/07	22:09:44	23.46	433	15	6
25/10/07	22:11:44	23.49	433	154	50
25/10/07	22:13:44	23.8	469.1	240	0
25/10/07	22:15:44	23.95	496.4	248	160
25/10/07	22:17:44	23.95	496.4	129	239
25/10/07	22:19:44	23.95	496.4	2	71
25/10/07	22:21:44	23.95	496.4	157	142
25/10/07	22:23:44	23.95	496.4	231	46
25/10/07	22:25:44	23.95	496.4	164	174
25/10/07	22:27:44	23.95	496.4	0	261
25/10/07	22:29:44	23.95	463.8	22	260
25/10/07	22:31:44	23.62	433	14	169
25/10/07	22:33:44	23.46	433	30	10
25/10/07	22:35:44	23.46	429.6	48	12
25/10/07	22:37:44	23.45	391.5	50	116
25/10/07	22:39:44	23.11	376.4	18	0
25/10/07	22:41:44	22.97	376.4	12	124
25/10/07	22:43:44	22.97	376.4	16	118
25/10/07	22:45:44	22.97	342.3	6	0
25/10/07	22:47:44	22.97	328.9	22	57
25/10/07	22:49:44	22.97	343.7	161	139
25/10/07	22:51:44	22.97	360.5	264	161
25/10/07	22:53:44	23	376.4	207	142
25/10/07	22:55:44	23.23	376.4	191	151
25/10/07	22:57:44	23.46	394.5	127	216
25/10/07	22:59:44	23.46	433	193	0
25/10/07	23:01:44	23.6	433	224	0
25/10/07	23:03:44	23.88	433	93	4
25/10/07	23:05:44	23.95	472.7	20	0
25/10/07	23:07:44	23.95	496.4	0	14
25/10/07	23:09:44	23.95	496.4	4	40
25/10/07	23:11:44	23.95	496.4	20	44
25/10/07	23:13:44	23.95	496.4	24	19
25/10/07	23:15:44	23.95	469.1	4	43
25/10/07	23:17:44	23.95	433	15	118
25/10/07	23:19:44	23.68	433	13	62
25/10/07	23:21:44	23.46	402.3	16	22
25/10/07	23:23:44	23.46	376.4	74	6
25/10/07	23:25:44	23.43	376.4	0	150
25/10/07	23:27:44	22.99	376.4	30	190
25/10/07	23:29:44	22.97	354.8	0	205
25/10/07	23:31:44	22.97	364.8	0	183
25/10/07	23:33:44	22.97	326.3	0	128
25/10/07	23:35:44	22.97	352	0	0
25/10/07	23:37:44	23	376.4	0	0
25/10/07	23:39:44	23.46	376.4	0	0
25/10/07	23:41:44	23.46	382.4	0	63
25/10/07	23:43:44	23.46	416.6	0	139
25/10/07	23:45:44	23.64	433	0	225
25/10/07	23:47:44	23.95	433	0	168
25/10/07	23:49:44	23.95	433	0	252
25/10/07	23:51:44	23.95	446.4	0	45
25/10/07	23:53:44	23.96	474.5	0	0
25/10/07	23:55:44	23.95	479.9	0	0
25/10/07	23:57:44	23.95	492.7	0	137
25/10/07	23:59:44	23.95	433	0	101
26/10/07	0:01:44	23.95	433	0	114
26/10/07	0:03:44	23.65	433	0	111
26/10/07	0:05:44	23.46	385.4	0	117
26/10/07	0:07:44	23.46	376.4	0	0
26/10/07	0:09:44	23.3	370.6	0	42
26/10/07	0:11:44	22.97	326.3	0	22
26/10/07	0:13:44	22.97	328.9	0	6
26/10/07	0:15:44	22.97	326.3	0	0
26/10/07	0:17:44	22.97	326.3	0	6
26/10/07	0:19:44	22.97	326.3	0	0
26/10/07	0:21:44	22.97	326.3	12	24
26/10/07	0:23:44	22.97	326.3	28	35
26/10/07	0:25:44	23.16	376.4	40	152
26/10/07	0:27:44	23.46	376.4	10	133
26/10/07	0:29:44	23.46	376.4	2	108
26/10/07	0:31:44	23.46	393	30	50
26/10/07	0:33:44	23.77	433	20	6
26/10/07	0:35:44	23.95	433	0	0
26/10/07	0:37:44	23.95	444.7	6	0
26/10/07	0:39:44	23.98	463.8	4	36
26/10/07	0:41:44	24.25	470.9	6	0
26/10/07	0:43:44	24.41	496.4	26	0
26/10/07	0:45:44	24.41	496.4	24	0
26/10/07	0:47:44	24.33	494.6	6	0
26/10/07	0:49:44	24.1	476.3	20	0
26/10/07	0:51:44	23.95	433	4	0
26/10/07	0:53:44	23.95	433	0	0
26/10/07	0:55:44	23.91	415	0	8
26/10/07	0:57:44	23.56	376.4	126	0
26/10/07	0:59:44	23.46	376.4	244	0
26/10/07	1:01:44	23.46	367.7	156	10
26/10/07	1:03:44	23.46	326.3	44	22
26/10/07	1:05:44	23.13	326.3	38	6
26/10/07	1:07:44	22.97	326.3	60	0
26/10/07	1:09:44	22.97	326.3	16	0
26/10/07	1:11:44	22.97	308.4	59	12
26/10/07	1:13:44	22.97	301	149	86
26/10/07	1:15:44	22.97	310.9	34	50
26/10/07	1:17:44	22.97	326.3	132	110
26/10/07	1:19:44	23.09	326.3	0	32
26/10/07	1:21:44	23.43	331.6	0	102
26/10/07	1:23:44	23.46	376.4	0	10
26/10/07	1:25:44	23.46	376.4	0	4
26/10/07	1:27:44	23.83	382.4	0	0
26/10/07	1:29:44	23.95	408.6	0	0
26/10/07	1:31:44	23.95	433	0	6
26/10/07	1:33:44	23.95	433	0	124
26/10/07	1:35:44	23.95	433	0	74
26/10/07	1:37:44	23.95	431.3	0	2
26/10/07	1:39:44	23.95	410.2	0	6
26/10/07	1:41:44	23.8	376.4	2	68
26/10/07	1:43:44	23.49	380.9	0	10
26/10/07	1:45:44	23.46	376.4	30	34
26/10/07	1:47:44	23.46	334.2	60	59
26/10/07	1:49:44	23.46	326.3	96	125
26/10/07	1:51:44	23.22	326.3	42	142
26/10/07	1:53:44	22.97	326.3	0	175
26/10/07	1:55:44	22.97	305.9	0	93
26/10/07	1:57:44	22.97	292.5	0	50
26/10/07	1:59:44	22.97	286.6	0	0
26/10/07	2:01:44	22.97	284.2	0	0
26/10/07	2:03:44	22.97	308.4	0	6
26/10/07	2:05:44	22.97	325	0	88
26/10/07	2:07:44	23.24	326.3	0	2
26/10/07	2:09:44	23.46	326.3	0	95
26/10/07	2:11:44	23.46	375	0	71
26/10/07	2:13:44	23.47	376.4	0	0
26/10/07	2:15:44	23.89	376.4	0	181
26/10/07	2:17:44	23.95	388.4	0	166
26/10/07	2:19:44	23.95	421.4	0	212
26/10/07	2:21:44	23.95	390	0	177
26/10/07	2:23:44	23.95	382.4	0	14
26/10/07	2:25:44	23.94	376.4	0	26
26/10/07	2:27:44	23.62	376.4	0	39
26/10/07	2:29:44	23.46	366.2	0	110
26/10/07	2:31:44	23.46	326.3	0	71
26/10/07	2:33:44	23.39	326.3	0	59
26/10/07	2:35:44	23.04	322.4	0	105
26/10/07	2:37:44	22.97	298.5	0	51
26/10/07	2:39:44	22.97	287.8	0	183
26/10/07	2:41:44	22.97	281.9	0	6
26/10/07	2:43:44	22.97	281.9	0	73
26/10/07	2:45:44	22.97	290.1	0	69
26/10/07	2:47:44	22.97	305.9	0	58
26/10/07	2:49:44	23.09	323.7	0	194
26/10/07	2:51:44	23.46	326.3	0	30
26/10/07	2:53:44	23.46	343.7	0	12
26/10/07	2:55:44	23.47	376.4	0	16
26/10/07	2:57:44	23.85	376.4	0	12
26/10/07	2:59:44	23.95	390	0	10
26/10/07	3:01:44	23.95	426.3	0	0
26/10/07	3:03:44	24	433	0	0
26/10/07	3:05:44	24.08	433	0	0
26/10/07	3:07:44	24.06	433	0	0
26/10/07	3:09:44	23.96	433	0	0
26/10/07	3:11:44	23.95	410.2	0	0
26/10/07	3:13:44	23.95	410.2	0	6
26/10/07	3:15:44	23.92	376.4	0	0
26/10/07	3:17:44	23.58	376.4	0	0
26/10/07	3:19:44	23.46	342.3	0	0
26/10/07	3:21:44	23.46	326.3	0	0
26/10/07	3:23:44	23.46	326.3	0	0
26/10/07	3:25:44	23.22	322.4	0	0
26/10/07	3:27:44	22.97	304.6	0	0
26/10/07	3:29:44	22.97	292.5	0	0
26/10/07	3:31:44	22.97	281.9	0	0
26/10/07	3:33:44	22.97	281.9	0	52
26/10/07	3:35:44	22.97	281.9	106	159
26/10/07	3:37:44	22.94	281.9	42	143
26/10/07	3:39:44	22.97	281.9	0	194
26/10/07	3:41:44	22.97	281.9	40	120
26/10/07	3:43:44	22.97	283.1	74	26
26/10/07	3:45:44	22.97	291.3	12	48
26/10/07	3:47:44	22.99	321.1	0	4
26/10/07	3:49:44	23.15	326.3	6	96
26/10/07	3:51:44	23.43	326.3	0	151
26/10/07	3:53:44	23.46	326.3	0	123
26/10/07	3:55:44	23.46	345.1	0	90
26/10/07	3:57:44	23.46	326.3	90	0
26/10/07	3:59:44	23.46	326.3	181	44
26/10/07	4:01:44	23.46	332.9	250	0
26/10/07	4:03:44	23.46	326.3	61	8
26/10/07	4:05:44	23.46	326.3	6	10
26/10/07	4:07:44	23.46	326.3	0	0
26/10/07	4:09:44	23.43	326.3	0	36
26/10/07	4:11:44	23.08	326.3	57	72
26/10/07	4:13:44	22.97	296.1	121	136
26/10/07	4:15:44	22.97	281.9	87	50
26/10/07	4:17:44	22.97	284.2	171	12
26/10/07	4:19:44	22.97	281.9	0	8
26/10/07	4:21:44	22.93	281.9	64	4
26/10/07	4:23:44	22.97	281.9	132	12
26/10/07	4:25:44	22.97	281.9	100	104
26/10/07	4:27:44	22.97	292.5	36	157
26/10/07	4:29:44	23.43	323.7	120	83
26/10/07	4:31:44	23.46	326.3	42	10
26/10/07	4:33:44	23.46	328.9	144	0
26/10/07	4:35:44	23.79	376.4	20	6
26/10/07	4:37:44	23.95	376.4	14	0
26/10/07	4:39:44	23.95	379.4	28	62
26/10/07	4:41:44	23.95	380.9	42	202
26/10/07	4:43:44	23.95	382.4	0	84
26/10/07	4:45:44	23.95	376.4	0	30
26/10/07	4:47:44	23.88	376.4	0	0
26/10/07	4:49:44	23.81	373.5	0	0
26/10/07	4:51:44	23.49	331.6	0	12
26/10/07	4:53:44	23.46	326.3	0	0
26/10/07	4:55:44	23.46	326.3	0	0
26/10/07	4:57:44	23.34	305.9	0	4
26/10/07	4:59:44	23.04	291.3	0	0
26/10/07	5:01:44	22.97	286.6	0	0
26/10/07	5:03:44	22.97	281.9	0	0
26/10/07	5:05:44	22.97	281.9	0	0
26/10/07	5:07:44	22.94	262.8	0	0
26/10/07	5:09:44	22.78	280.8	0	0
26/10/07	5:11:44	22.65	275.1	0	0
26/10/07	5:13:44	22.52	242.8	0	0
26/10/07	5:15:44	22.7	244.9	0	0
26/10/07	5:17:44	22.84	259.6	0	0
26/10/07	5:19:44	22.97	281.9	0	0
26/10/07	5:21:44	22.97	281.9	0	0
26/10/07	5:23:44	23.43	322.4	0	6
26/10/07	5:25:44	23.46	326.3	0	0
26/10/07	5:27:44	23.46	328.9	0	0
26/10/07	5:29:44	23.83	373.5	0	0
26/10/07	5:31:44	23.95	376.4	0	0
26/10/07	5:33:44	23.95	376.4	0	6
26/10/07	5:35:44	24.17	400.7	0	0
26/10/07	5:37:44	24.29	424.7	0	4
26/10/07	5:39:44	24.3	424.7	0	10
26/10/07	5:41:44	24.17	400.7	0	0
26/10/07	5:43:44	23.95	376.4	0	0
26/10/07	5:45:44	23.95	376.4	0	0
26/10/07	5:47:44	23.87	376.4	0	6
26/10/07	5:49:44	23.66	366.2	0	2
26/10/07	5:51:44	23.46	326.3	0	0
26/10/07	5:53:44	23.46	302.2	0	8
26/10/07	5:55:44	23.05	298.5	0	0
26/10/07	5:57:44	22.97	281.9	0	4
26/10/07	5:59:44	22.97	281.9	0	0
26/10/07	6:01:44	22.97	281.9	0	6
26/10/07	6:03:44	22.97	281.9	0	0
26/10/07	6:05:44	22.97	281.9	34	10
26/10/07	6:07:44	23.28	293.7	40	87
26/10/07	6:09:44	23.46	321.1	8	64
26/10/07	6:11:44	23.46	326.3	30	115
26/10/07	6:13:44	23.47	326.3	22	92
26/10/07	6:15:44	23.88	360.5	16	220
26/10/07	6:17:44	23.95	376.4	4	196
26/10/07	6:19:44	23.95	376.4	2	151
26/10/07	6:21:44	23.95	376.4	12	51
26/10/07	6:23:44	23.95	376.4	10	154
26/10/07	6:25:44	23.75	357.6	12	0
26/10/07	6:27:44	23.46	326.3	122	20
26/10/07	6:29:44	23.46	326.3	127	20
26/10/07	6:31:44	23.46	317.2	226	0
26/10/07	6:33:44	23.46	294.9	185	4
26/10/07	6:35:44	23.03	281.9	187	0
26/10/07	6:37:44	22.97	281.9	167	34
26/10/07	6:39:44	22.97	281.9	192	0
26/10/07	6:41:44	22.97	281.9	12	110
26/10/07	6:43:44	22.97	250	10	188
26/10/07	6:45:44	22.97	281.9	9	100
26/10/07	6:47:44	22.97	281.9	13	4
26/10/07	6:49:44	23.04	281.9	16	32
26/10/07	6:51:44	23.46	287.8	6	133
26/10/07	6:53:44	23.46	299.7	22	177
26/10/07	6:55:44	23.46	326.3	87	54
26/10/07	6:57:44	23.65	326.3	148	192
					
				15651	28132
					
					
26/10/07	6:59:44	23.92	0	85	206
26/10/07	7:01:44	23.95	0	118	116
26/10/07	7:03:44	23.95	0	169	80
26/10/07	7:05:44	23.85	0	11	16
26/10/07	7:07:44	23.5	0	0	59
26/10/07	7:09:44	23.46	0	0	19
26/10/07	7:11:44	23.46	0	12	0
26/10/07	7:13:44	23.46	0	136	0
26/10/07	7:15:44	23.12	0	42	0
26/10/07	7:17:44	22.97	0	42	14
26/10/07	7:19:44	22.97	0	0	0
26/10/07	7:21:44	22.97	0	0	0
26/10/07	7:23:44	22.97	0	0	0
26/10/07	7:25:44	22.97	0	0	4
26/10/07	7:27:44	22.97	0	0	4
26/10/07	7:29:44	22.88	0	0	18
26/10/07	7:31:44	22.97	0	0	0
26/10/07	7:33:44	22.97	0	0	0
26/10/07	7:35:44	22.97	0	0	0
26/10/07	7:37:44	23.43	0	0	0
26/10/07	7:39:44	23.46	0	0	2
26/10/07	7:41:44	23.46	0	0	6
26/10/07	7:43:44	23.6	0	0	2
26/10/07	7:45:44	23.81	0	0	6
26/10/07	7:47:44	23.94	0	0	0
26/10/07	7:49:44	23.95	0	0	0
26/10/07	7:51:44	23.89	0	0	0
26/10/07	7:53:44	23.73	0	0	0
26/10/07	7:55:44	23.56	0	0	0
26/10/07	7:57:44	23.46	0	0	0
26/10/07	7:59:44	23.46	0	0	8
26/10/07	8:01:44	23.46	0	0	0
26/10/07	8:03:44	23.43	0	0	0
26/10/07	8:05:44	23.05	0	0	0
26/10/07	8:07:44	23	0	0	2
26/10/07	8:09:44	22.97	0	0	0
26/10/07	8:11:44	22.97	0	0	0
26/10/07	8:13:44	22.97	0	0	0
26/10/07	8:15:44	22.97	0	0	2
26/10/07	8:17:44	22.97	0	0	10
26/10/07	8:19:44	22.97	0	0	14
26/10/07	8:21:44	22.97	0	0	12
26/10/07	8:23:44	22.97	0	0	0
26/10/07	8:25:44	22.97	0	0	0
26/10/07	8:27:44	22.94	0	0	6
26/10/07	8:29:44	22.88	0	0	0
26/10/07	8:31:44	22.77	0	0	0
26/10/07	8:33:44	22.8	0	0	0
26/10/07	8:35:44	22.62	0	0	16
26/10/07	8:37:44	22.73	0	0	0
26/10/07	8:39:44	22.62	0	0	0
26/10/07	8:41:44	22.74	0	0	0
26/10/07	8:43:44	22.94	0	0	0
26/10/07	8:45:44	22.97	0	0	10
26/10/07	8:47:44	22.97	0	0	0
26/10/07	8:49:44	23.42	0	0	0
26/10/07	8:51:44	23.46	0	0	0
26/10/07	8:53:44	23.46	0	0	4
26/10/07	8:55:44	23.6	0	0	0
26/10/07	8:57:44	23.92	0	0	0
26/10/07	8:59:44	23.95	0	0	10
26/10/07	9:01:44	23.95	0	0	0
26/10/07	9:03:44	23.95	0	0	0
26/10/07	9:05:44	23.95	0	0	0
26/10/07	9:07:44	23.56	0	0	4
26/10/07	9:09:44	23.46	0	0	0
26/10/07	9:11:44	23.46	0	0	12
26/10/07	9:13:44	23.45	0	0	10
26/10/07	9:15:44	23.18	0	0	30
26/10/07	9:17:44	22.97	0	0	14
26/10/07	9:19:44	22.97	0	0	54
26/10/07	9:21:44	22.97	0	0	76
26/10/07	9:23:44	22.97	0	0	0
26/10/07	9:25:44	22.81	0	0	0
26/10/07	9:27:44	22.58	0	0	4
26/10/07	9:29:44	22.5	0	0	0
26/10/07	9:31:44	22.71	0	0	0
26/10/07	9:33:44	22.94	0	0	0
26/10/07	9:35:44	22.97	0	0	0
26/10/07	9:37:44	22.97	0	0	16
26/10/07	9:39:44	23.11	0	0	0
26/10/07	9:41:44	23.43	0	0	0
26/10/07	9:43:44	23.46	0	0	0
26/10/07	9:45:44	23.46	0	0	0
26/10/07	9:47:44	23.53	0	0	0
26/10/07	9:49:44	23.84	0	0	0
26/10/07	9:51:44	23.95	0	0	0
26/10/07	9:53:44	23.88	0	0	0
26/10/07	9:55:44	23.64	0	0	0
26/10/07	9:57:44	23.46	0	0	0
26/10/07	9:59:44	23.46	0	0	0
26/10/07	10:01:44	23.46	0	0	8
26/10/07	10:03:44	23.39	0	0	0
26/10/07	10:05:44	23.07	0	0	8
26/10/07	10:07:44	22.97	0	0	8
26/10/07	10:09:44	22.97	0	0	0
26/10/07	10:11:44	22.97	0	0	12
26/10/07	10:13:44	22.97	0	0	4
26/10/07	10:15:44	22.84	0	0	0
26/10/07	10:17:44	22.8	0	0	0
26/10/07	10:19:44	22.63	0	0	0
26/10/07	10:21:44	22.5	0	0	14
					
